iter	RMSE
2925	0.1886444473
2926	0.1886395048
2927	0.1885956812
2928	0.1885725551
2929	0.1885647087
2930	0.1885375719
2931	0.1885247473
2932	0.1884988369
2933	0.1884827673
2934	0.1884689738
2935	0.1884684779
2936	0.1884551556
2937	0.1884235224
2938	0.1883847196
2939	0.1883656764
2940	0.188331763
2941	0.1883013612
2942	0.1882978333
2943	0.188296851
2944	0.1882874186
2945	0.1882568615
2946	0.1882457489
2947	0.1882339099
2948	0.1882214023
2949	0.1882120227
2950	0.188177061
2951	0.1881449202
2952	0.1881129694
2953	0.1880994884
2954	0.1880788622
2955	0.1880485969
2956	0.1880358773
2957	0.1880059525
2958	0.18798274
2959	0.1879711579
2960	0.1879543837
2961	0.1879126334
2962	0.1878965645
2963	0.1878898582
2964	0.1878685054
2965	0.1878485974
2966	0.1878312403
2967	0.1878088854
2968	0.1878051174
2969	0.1878027079
2970	0.1877787526
2971	0.1877704698
2972	0.1877432858
2973	0.1877079291
2974	0.1876853947
2975	0.1876637774
2976	0.1876536389
2977	0.1876219392
2978	0.1875761473
2979	0.1875452803
2980	0.1875346942
2981	0.1875256094
2982	0.1875236275
2983	0.187497646
2984	0.1874587176
2985	0.187441154
2986	0.18742985
2987	0.1873878375
2988	0.1873705776
2989	0.1873250413
2990	0.1872867637
2991	0.1872444484
2992	0.1872273181
2993	0.1871840459
2994	0.1871562479
2995	0.1871202934
2996	0.1870816726
2997	0.187061798
2998	0.1870381431
2999	0.1870337674
